"date","borough","coords_cbd","ridership","min_temp","snow","rain","unemp"
2025-04-13,"Bronx",FALSE,NA,40,0,0.04,NA
2025-04-13,"Brooklyn",FALSE,NA,40,0,0.04,NA
2025-04-13,"Brooklyn",TRUE,20907,40,0,0.04,NA
2025-04-13,"Manhattan",FALSE,NA,40,0,0.04,NA
2025-04-13,"Manhattan",TRUE,NA,40,0,0.04,NA
2025-04-13,"Queens",FALSE,NA,40,0,0.04,NA
2025-04-14,"Bronx",FALSE,NA,43,0,0.03,NA
2025-04-14,"Brooklyn",FALSE,NA,43,0,0.03,NA
2025-04-14,"Brooklyn",TRUE,NA,43,0,0.03,NA
2025-04-14,"Manhattan",FALSE,NA,43,0,0.03,NA
2025-04-14,"Manhattan",TRUE,NA,43,0,0.03,NA
2025-04-14,"Queens",FALSE,NA,43,0,0.03,NA
2025-04-15,"Bronx",FALSE,NA,47,0,0.01,NA
2025-04-15,"Brooklyn",FALSE,NA,47,0,0.01,NA
2025-04-15,"Brooklyn",TRUE,NA,47,0,0.01,NA
2025-04-15,"Manhattan",FALSE,NA,47,0,0.01,NA
2025-04-15,"Manhattan",TRUE,NA,47,0,0.01,NA
2025-04-15,"Queens",FALSE,NA,47,0,0.01,NA
2025-04-16,"Bronx",FALSE,NA,45,0,0,NA
2025-04-16,"Brooklyn",FALSE,NA,45,0,0,NA
2025-04-16,"Brooklyn",TRUE,NA,45,0,0,NA
2025-04-16,"Manhattan",FALSE,NA,45,0,0,NA
2025-04-16,"Manhattan",TRUE,NA,45,0,0,NA
2025-04-16,"Queens",FALSE,NA,45,0,0,NA
2025-04-17,"Bronx",FALSE,240649,43,0,0,NA
2025-04-17,"Brooklyn",FALSE,NA,43,0,0,NA
2025-04-17,"Brooklyn",TRUE,NA,43,0,0,NA
2025-04-17,"Manhattan",FALSE,NA,43,0,0,NA
2025-04-17,"Manhattan",TRUE,NA,43,0,0,NA
2025-04-17,"Queens",FALSE,NA,43,0,0,NA
2025-04-18,"Bronx",FALSE,213237,40,0,0,NA
2025-04-18,"Brooklyn",FALSE,NA,40,0,0,NA
2025-04-18,"Brooklyn",TRUE,NA,40,0,0,NA
2025-04-18,"Manhattan",FALSE,NA,40,0,0,NA
2025-04-18,"Manhattan",TRUE,NA,40,0,0,NA
2025-04-18,"Queens",FALSE,NA,40,0,0,NA
2025-04-19,"Bronx",FALSE,149272,52,0,0,NA
2025-04-19,"Brooklyn",FALSE,NA,52,0,0,NA
2025-04-19,"Brooklyn",TRUE,NA,52,0,0,NA
2025-04-19,"Manhattan",FALSE,NA,52,0,0,NA
2025-04-19,"Manhattan",TRUE,NA,52,0,0,NA
2025-04-19,"Queens",FALSE,NA,52,0,0,NA
2025-04-20,"Bronx",FALSE,109441,52,0,0,NA
2025-04-20,"Brooklyn",FALSE,NA,52,0,0,NA
2025-04-20,"Brooklyn",TRUE,20741,52,0,0,NA
2025-04-20,"Manhattan",FALSE,NA,52,0,0,NA
2025-04-20,"Manhattan",TRUE,NA,52,0,0,NA
2025-04-20,"Queens",FALSE,NA,52,0,0,NA
2025-04-21,"Bronx",FALSE,241112,47,0,0,NA
2025-04-21,"Brooklyn",FALSE,NA,47,0,0,NA
2025-04-21,"Brooklyn",TRUE,20264,47,0,0,NA
2025-04-21,"Manhattan",FALSE,NA,47,0,0,NA
2025-04-21,"Manhattan",TRUE,NA,47,0,0,NA
2025-04-21,"Queens",FALSE,NA,47,0,0,NA
2025-04-22,"Bronx",FALSE,259940,50,NA,0,NA
2025-04-22,"Brooklyn",FALSE,NA,50,NA,0,NA
2025-04-22,"Brooklyn",TRUE,NA,50,NA,0,NA
2025-04-22,"Manhattan",FALSE,NA,50,NA,0,NA
2025-04-22,"Manhattan",TRUE,NA,50,NA,0,NA
2025-04-22,"Queens",FALSE,NA,50,NA,0,NA
2025-04-23,"Bronx",FALSE,263726,50,0,0,NA
2025-04-23,"Brooklyn",FALSE,NA,50,0,0,NA
2025-04-23,"Brooklyn",TRUE,NA,50,0,0,NA
2025-04-23,"Manhattan",FALSE,NA,50,0,0,NA
2025-04-23,"Manhattan",TRUE,NA,50,0,0,NA
2025-04-23,"Queens",FALSE,NA,50,0,0,NA
2025-04-24,"Bronx",FALSE,262768,47,0,0,NA
2025-04-24,"Brooklyn",FALSE,NA,47,0,0,NA
2025-04-24,"Brooklyn",TRUE,NA,47,0,0,NA
2025-04-24,"Manhattan",FALSE,NA,47,0,0,NA
2025-04-24,"Manhattan",TRUE,NA,47,0,0,NA
2025-04-24,"Queens",FALSE,NA,47,0,0,NA
2025-04-25,"Bronx",FALSE,NA,52,0,0,NA
2025-04-25,"Brooklyn",FALSE,NA,52,0,0,NA
2025-04-25,"Brooklyn",TRUE,26134,52,0,0,NA
2025-04-25,"Manhattan",FALSE,NA,52,0,0,NA
2025-04-25,"Manhattan",TRUE,NA,52,0,0,NA
2025-04-25,"Queens",FALSE,NA,52,0,0,NA
2025-04-26,"Bronx",FALSE,147691,54,0,0.41,NA
2025-04-26,"Brooklyn",FALSE,NA,54,0,0.41,NA
2025-04-26,"Brooklyn",TRUE,20992,54,0,0.41,NA
2025-04-26,"Manhattan",FALSE,NA,54,0,0.41,NA
2025-04-26,"Manhattan",TRUE,NA,54,0,0.41,NA
2025-04-26,"Queens",FALSE,NA,54,0,0.41,NA
2025-04-27,"Bronx",FALSE,NA,49,0,0,NA
2025-04-27,"Brooklyn",FALSE,NA,49,0,0,NA
2025-04-27,"Brooklyn",TRUE,23272,49,0,0,NA
2025-04-27,"Manhattan",FALSE,NA,49,0,0,NA
2025-04-27,"Manhattan",TRUE,NA,49,0,0,NA
2025-04-27,"Queens",FALSE,NA,49,0,0,NA
2025-04-28,"Bronx",FALSE,250964,53,0,0,NA
2025-04-28,"Brooklyn",FALSE,NA,53,0,0,NA
2025-04-28,"Brooklyn",TRUE,23659,53,0,0,NA
2025-04-28,"Manhattan",FALSE,NA,53,0,0,NA
2025-04-28,"Manhattan",TRUE,NA,53,0,0,NA
2025-04-28,"Queens",FALSE,NA,53,0,0,NA
2025-04-29,"Bronx",FALSE,262859,50,0,0,NA
2025-04-29,"Brooklyn",FALSE,NA,50,0,0,NA
2025-04-29,"Brooklyn",TRUE,NA,50,0,0,NA
2025-04-29,"Manhattan",FALSE,NA,50,0,0,NA
2025-04-29,"Manhattan",TRUE,NA,50,0,0,NA
2025-04-29,"Queens",FALSE,NA,50,0,0,NA
2025-04-30,"Bronx",FALSE,264698,58,0,0,NA
2025-04-30,"Brooklyn",FALSE,NA,58,0,0,NA
2025-04-30,"Brooklyn",TRUE,NA,58,0,0,NA
2025-04-30,"Manhattan",FALSE,NA,58,0,0,NA
2025-04-30,"Manhattan",TRUE,NA,58,0,0,NA
2025-04-30,"Queens",FALSE,NA,58,0,0,NA
2025-05-01,"Bronx",FALSE,265234,50,0,0,4
2025-05-01,"Brooklyn",FALSE,NA,50,0,0,4
2025-05-01,"Brooklyn",TRUE,NA,50,0,0,4
2025-05-01,"Manhattan",FALSE,NA,50,0,0,4
2025-05-01,"Manhattan",TRUE,NA,50,0,0,4
2025-05-01,"Queens",FALSE,NA,50,0,0,4
2025-05-02,"Bronx",FALSE,NA,56,0,0,NA
2025-05-02,"Brooklyn",FALSE,NA,56,0,0,NA
2025-05-02,"Brooklyn",TRUE,NA,56,0,0,NA
2025-05-02,"Manhattan",FALSE,NA,56,0,0,NA
2025-05-02,"Manhattan",TRUE,NA,56,0,0,NA
2025-05-02,"Queens",FALSE,NA,56,0,0,NA
2025-05-03,"Bronx",FALSE,NA,55,0,0,NA
2025-05-03,"Brooklyn",FALSE,NA,55,0,0,NA
2025-05-03,"Brooklyn",TRUE,26084,55,0,0,NA
2025-05-03,"Manhattan",FALSE,NA,55,0,0,NA
2025-05-03,"Manhattan",TRUE,NA,55,0,0,NA
2025-05-03,"Queens",FALSE,NA,55,0,0,NA
2025-05-04,"Bronx",FALSE,NA,58,0,0.41,NA
2025-05-04,"Brooklyn",FALSE,NA,58,0,0.41,NA
2025-05-04,"Brooklyn",TRUE,18431,58,0,0.41,NA
2025-05-04,"Manhattan",FALSE,NA,58,0,0.41,NA
2025-05-04,"Manhattan",TRUE,NA,58,0,0.41,NA
2025-05-04,"Queens",FALSE,NA,58,0,0.41,NA
2025-05-05,"Bronx",FALSE,NA,59,0,1.02,NA
2025-05-05,"Brooklyn",FALSE,NA,59,0,1.02,NA
2025-05-05,"Brooklyn",TRUE,19673,59,0,1.02,NA
2025-05-05,"Manhattan",FALSE,NA,59,0,1.02,NA
2025-05-05,"Manhattan",TRUE,NA,59,0,1.02,NA
2025-05-05,"Queens",FALSE,NA,59,0,1.02,NA
2025-05-06,"Bronx",FALSE,NA,54,0,0.05,NA
2025-05-06,"Brooklyn",FALSE,NA,54,0,0.05,NA
2025-05-06,"Brooklyn",TRUE,NA,54,0,0.05,NA
2025-05-06,"Manhattan",FALSE,NA,54,0,0.05,NA
2025-05-06,"Manhattan",TRUE,NA,54,0,0.05,NA
2025-05-06,"Queens",FALSE,NA,54,0,0.05,NA
2025-05-07,"Bronx",FALSE,NA,54,0,0,NA
2025-05-07,"Brooklyn",FALSE,NA,54,0,0,NA
2025-05-07,"Brooklyn",TRUE,NA,54,0,0,NA
2025-05-07,"Manhattan",FALSE,NA,54,0,0,NA
2025-05-07,"Manhattan",TRUE,NA,54,0,0,NA
2025-05-07,"Queens",FALSE,NA,54,0,0,NA
2025-05-08,"Bronx",FALSE,264015,58,0,0,NA
2025-05-08,"Brooklyn",FALSE,NA,58,0,0,NA
2025-05-08,"Brooklyn",TRUE,NA,58,0,0,NA
2025-05-08,"Manhattan",FALSE,NA,58,0,0,NA
2025-05-08,"Manhattan",TRUE,NA,58,0,0,NA
2025-05-08,"Queens",FALSE,NA,58,0,0,NA
2025-05-09,"Bronx",FALSE,239701,54,0,0.25,NA
2025-05-09,"Brooklyn",FALSE,NA,54,0,0.25,NA
2025-05-09,"Brooklyn",TRUE,18612,54,0,0.25,NA
2025-05-09,"Manhattan",FALSE,NA,54,0,0.25,NA
2025-05-09,"Manhattan",TRUE,NA,54,0,0.25,NA
2025-05-09,"Queens",FALSE,NA,54,0,0.25,NA
2025-05-10,"Bronx",FALSE,NA,52,0,0,NA
2025-05-10,"Brooklyn",FALSE,NA,52,0,0,NA
2025-05-10,"Brooklyn",TRUE,NA,52,0,0,NA
2025-05-10,"Manhattan",FALSE,NA,52,0,0,NA
2025-05-10,"Manhattan",TRUE,NA,52,0,0,NA
2025-05-10,"Queens",FALSE,NA,52,0,0,NA
2025-05-11,"Bronx",FALSE,119295,54,0,0,NA
2025-05-11,"Brooklyn",FALSE,NA,54,0,0,NA
2025-05-11,"Brooklyn",TRUE,20077,54,0,0,NA
2025-05-11,"Manhattan",FALSE,NA,54,0,0,NA
2025-05-11,"Manhattan",TRUE,NA,54,0,0,NA
2025-05-11,"Queens",FALSE,NA,54,0,0,NA
2025-05-12,"Bronx",FALSE,253096,52,0,0,NA
2025-05-12,"Brooklyn",FALSE,NA,52,0,0,NA
2025-05-12,"Brooklyn",TRUE,NA,52,0,0,NA
2025-05-12,"Manhattan",FALSE,NA,52,0,0,NA
2025-05-12,"Manhattan",TRUE,NA,52,0,0,NA
2025-05-12,"Queens",FALSE,NA,52,0,0,NA
2025-05-13,"Bronx",FALSE,261241,59,0,0.2,NA
2025-05-13,"Brooklyn",FALSE,NA,59,0,0.2,NA
2025-05-13,"Brooklyn",TRUE,NA,59,0,0.2,NA
2025-05-13,"Manhattan",FALSE,NA,59,0,0.2,NA
2025-05-13,"Manhattan",TRUE,NA,59,0,0.2,NA
2025-05-13,"Queens",FALSE,NA,59,0,0.2,NA
2025-05-14,"Bronx",FALSE,251046,60,0,0.62,NA
2025-05-14,"Brooklyn",FALSE,NA,60,0,0.62,NA
2025-05-14,"Brooklyn",TRUE,NA,60,0,0.62,NA
2025-05-14,"Manhattan",FALSE,NA,60,0,0.62,NA
2025-05-14,"Manhattan",TRUE,NA,60,0,0.62,NA
2025-05-14,"Queens",FALSE,NA,60,0,0.62,NA
2025-05-15,"Bronx",FALSE,NA,61,0,0.01,NA
2025-05-15,"Brooklyn",FALSE,NA,61,0,0.01,NA
2025-05-15,"Brooklyn",TRUE,NA,61,0,0.01,NA
2025-05-15,"Manhattan",FALSE,NA,61,0,0.01,NA
2025-05-15,"Manhattan",TRUE,NA,61,0,0.01,NA
2025-05-15,"Queens",FALSE,NA,61,0,0.01,NA
2025-05-16,"Bronx",FALSE,NA,61,0,0.07,NA
2025-05-16,"Brooklyn",FALSE,NA,61,0,0.07,NA
2025-05-16,"Brooklyn",TRUE,NA,61,0,0.07,NA
2025-05-16,"Manhattan",FALSE,NA,61,0,0.07,NA
2025-05-16,"Manhattan",TRUE,NA,61,0,0.07,NA
2025-05-16,"Queens",FALSE,NA,61,0,0.07,NA
2025-05-17,"Bronx",FALSE,NA,61,0,0,NA
2025-05-17,"Brooklyn",FALSE,NA,61,0,0,NA
2025-05-17,"Brooklyn",TRUE,26670,61,0,0,NA
2025-05-17,"Manhattan",FALSE,NA,61,0,0,NA
2025-05-17,"Manhattan",TRUE,NA,61,0,0,NA
2025-05-17,"Queens",FALSE,NA,61,0,0,NA
2025-05-18,"Bronx",FALSE,NA,63,0,0,NA
2025-05-18,"Brooklyn",FALSE,NA,63,0,0,NA
2025-05-18,"Brooklyn",TRUE,21596,63,0,0,NA
2025-05-18,"Manhattan",FALSE,NA,63,0,0,NA
2025-05-18,"Manhattan",TRUE,NA,63,0,0,NA
2025-05-18,"Queens",FALSE,NA,63,0,0,NA
2025-05-19,"Bronx",FALSE,249180,53,0,0,NA
2025-05-19,"Brooklyn",FALSE,NA,53,0,0,NA
2025-05-19,"Brooklyn",TRUE,NA,53,0,0,NA
2025-05-19,"Manhattan",FALSE,NA,53,0,0,NA
2025-05-19,"Manhattan",TRUE,NA,53,0,0,NA
2025-05-19,"Queens",FALSE,NA,53,0,0,NA
2025-05-20,"Bronx",FALSE,NA,50,0,0,NA
2025-05-20,"Brooklyn",FALSE,NA,50,0,0,NA
2025-05-20,"Brooklyn",TRUE,NA,50,0,0,NA
2025-05-20,"Manhattan",FALSE,NA,50,0,0,NA
2025-05-20,"Manhattan",TRUE,NA,50,0,0,NA
2025-05-20,"Queens",FALSE,NA,50,0,0,NA
2025-05-21,"Bronx",FALSE,NA,50,0,0.13,NA
2025-05-21,"Brooklyn",FALSE,NA,50,0,0.13,NA
2025-05-21,"Brooklyn",TRUE,NA,50,0,0.13,NA
2025-05-21,"Manhattan",FALSE,NA,50,0,0.13,NA
2025-05-21,"Manhattan",TRUE,NA,50,0,0.13,NA
2025-05-21,"Queens",FALSE,NA,50,0,0.13,NA
2025-05-22,"Bronx",FALSE,NA,49,0,0.87,NA
2025-05-22,"Brooklyn",FALSE,NA,49,0,0.87,NA
2025-05-22,"Brooklyn",TRUE,NA,49,0,0.87,NA
2025-05-22,"Manhattan",FALSE,NA,49,0,0.87,NA
2025-05-22,"Manhattan",TRUE,NA,49,0,0.87,NA
2025-05-22,"Queens",FALSE,NA,49,0,0.87,NA
2025-05-23,"Bronx",FALSE,246460,48,0,0.05,NA
2025-05-23,"Brooklyn",FALSE,NA,48,0,0.05,NA
2025-05-23,"Brooklyn",TRUE,21505,48,0,0.05,NA
2025-05-23,"Manhattan",FALSE,NA,48,0,0.05,NA
2025-05-23,"Manhattan",TRUE,NA,48,0,0.05,NA
2025-05-23,"Queens",FALSE,NA,48,0,0.05,NA
2025-05-24,"Bronx",FALSE,147437,51,0,0,NA
2025-05-24,"Brooklyn",FALSE,NA,51,0,0,NA
2025-05-24,"Brooklyn",TRUE,23516,51,0,0,NA
2025-05-24,"Manhattan",FALSE,NA,51,0,0,NA
2025-05-24,"Manhattan",TRUE,NA,51,0,0,NA
2025-05-24,"Queens",FALSE,NA,51,0,0,NA
2025-05-25,"Bronx",FALSE,NA,54,0,0,NA
2025-05-25,"Brooklyn",FALSE,NA,54,0,0,NA
2025-05-25,"Brooklyn",TRUE,NA,54,0,0,NA
2025-05-25,"Manhattan",FALSE,NA,54,0,0,NA
2025-05-25,"Manhattan",TRUE,NA,54,0,0,NA
2025-05-25,"Queens",FALSE,NA,54,0,0,NA
2025-05-26,"Bronx",FALSE,136206,54,0,0,NA
2025-05-26,"Brooklyn",FALSE,NA,54,0,0,NA
2025-05-26,"Brooklyn",TRUE,20426,54,0,0,NA
2025-05-26,"Manhattan",FALSE,NA,54,0,0,NA
2025-05-26,"Manhattan",TRUE,NA,54,0,0,NA
2025-05-26,"Queens",FALSE,NA,54,0,0,NA
2025-05-27,"Bronx",FALSE,252012,54,0,0,NA
2025-05-27,"Brooklyn",FALSE,NA,54,0,0,NA
2025-05-27,"Brooklyn",TRUE,NA,54,0,0,NA
2025-05-27,"Manhattan",FALSE,NA,54,0,0,NA
2025-05-27,"Manhattan",TRUE,NA,54,0,0,NA
2025-05-27,"Queens",FALSE,NA,54,0,0,NA
2025-05-28,"Bronx",FALSE,NA,55,0,0.15,NA
2025-05-28,"Brooklyn",FALSE,NA,55,0,0.15,NA
2025-05-28,"Brooklyn",TRUE,NA,55,0,0.15,NA
2025-05-28,"Manhattan",FALSE,NA,55,0,0.15,NA
2025-05-28,"Manhattan",TRUE,NA,55,0,0.15,NA
2025-05-28,"Queens",FALSE,NA,55,0,0.15,NA
2025-05-29,"Bronx",FALSE,255488,57,0,0.12,NA
2025-05-29,"Brooklyn",FALSE,NA,57,0,0.12,NA
2025-05-29,"Brooklyn",TRUE,NA,57,0,0.12,NA
2025-05-29,"Manhattan",FALSE,NA,57,0,0.12,NA
2025-05-29,"Manhattan",TRUE,NA,57,0,0.12,NA
2025-05-29,"Queens",FALSE,NA,57,0,0.12,NA
2025-05-30,"Bronx",FALSE,254134,58,0,0.06,NA
2025-05-30,"Brooklyn",FALSE,NA,58,0,0.06,NA
2025-05-30,"Brooklyn",TRUE,NA,58,0,0.06,NA
2025-05-30,"Manhattan",FALSE,NA,58,0,0.06,NA
2025-05-30,"Manhattan",TRUE,NA,58,0,0.06,NA
2025-05-30,"Queens",FALSE,NA,58,0,0.06,NA
2025-05-31,"Bronx",FALSE,142460,55,0,0.42,NA
2025-05-31,"Brooklyn",FALSE,NA,55,0,0.42,NA
2025-05-31,"Brooklyn",TRUE,20420,55,0,0.42,NA
2025-05-31,"Manhattan",FALSE,NA,55,0,0.42,NA
2025-05-31,"Manhattan",TRUE,NA,55,0,0.42,NA
2025-05-31,"Queens",FALSE,NA,55,0,0.42,NA
2025-06-01,"Bronx",FALSE,1165,52,0,0,4.5
2025-06-01,"Brooklyn",FALSE,NA,52,0,0,4.5
2025-06-01,"Brooklyn",TRUE,232,52,0,0,4.5
2025-06-01,"Manhattan",FALSE,5363,52,0,0,4.5
2025-06-01,"Manhattan",TRUE,NA,52,0,0,4.5
2025-06-01,"Queens",FALSE,3608,52,0,0,4.5
